true,prediction
1.0000001,0.7672085546181205
0.5828795,0.7039016982727745
1.0000001,0.8749088019388704
0.9597494,0.7477177498129103
0.7244469,0.8001500759539524
1.0000001,0.8032192231606523
0.81495386,0.7859123923093668
0.7841555,0.8007808100710291
0.66846657,0.7488611366181837
1.0000001,0.8435433688455565
0.7684641,0.5759158560564941
1.0,0.6809555791091512
0.5397894,0.7460506990084861
1.0000001,0.7343745930134071
0.7483561,0.7727474415977007
0.52336717,0.6439472945410092
1.0,0.8724408181356047
1.0000002,0.8621347796688701
1.0000001,0.8513231069934981
0.91312116,0.7184066155752473
0.5669786,0.7864005679799584
1.0000002,0.6324719817707567
1.0,0.7837951547512082
0.67455995,0.6936458450204327
1.0000001,0.6873765719686933
1.0000001,0.7975563584521432
0.4752887,0.7254001252320594
0.80571306,0.7876429298688188
1.0,0.8665452835450658
0.87330776,0.6645234888001136
0.46441483,0.6317110724491359
0.9733417,0.661099201332612
1.0000001,0.7242527897347162
1.0000001,0.8559754614071422
0.48496944,0.7653795116805259
1.0,0.736979344641112
1.0000002,0.7533037002286204
0.32631528,0.6671731321820543
1.0000001,0.8263740446403554
0.71756047,0.6663312199662795
1.0,0.8292665574114728
0.86367875,0.7180663731621517
1.0000001,0.740546657621364
0.31628007,0.5090239221996032
1.0,0.7616015743861422
0.5435699,0.6671008931126139
0.71955943,0.7683959756155929
0.6091261,0.7771478157648668
0.7270067,0.863771102924876
1.0000001,0.6997516324585239
1.0000002,0.8051118299636366
1.0,0.8480725450999627
0.36297926,0.696618634408324
1.0,0.8145380464077591
1.0000002,0.8717364115570347
0.6741238,0.7114090630511971
0.43907925,0.8184948279913558
0.8258581,0.5472922151754779
0.55024093,0.790619809745207
0.39529455,0.693182720192433
1.0,0.7682254455837927
0.53358686,0.8448192875888924
0.45864257,0.5962619367391058
0.36519042,0.6349257731723624
1.0000001,0.846281502127023
0.8521565,0.9192451144362639
1.0000001,0.7715614264865592
0.2874162,0.5989289552701879
0.8077351,0.8359831257874806
1.0000001,0.8683009867886303
0.30072597,0.5736286867222631
0.9588358,0.7652299848506863
0.92875284,0.7333503812355284
0.3540475,0.747041667731538
1.0000001,0.6822286838903671
1.0,0.8935433025342553
0.83920336,0.6356771337668025
1.0,0.8775381240333777
1.0000001,0.7792237468979595
1.0000001,0.8662658246948174
0.7407577,0.8665935399556471
0.853701,0.5623081526793375
0.3851766,0.6394327030195304
0.9498435,0.6985318790291662
1.0,0.8341657095137044
1.0000001,0.823279318860624
0.99999994,0.7946979290065783
0.6693035,0.7133913710794014
1.0,0.9015746873532133
0.6278278,0.8116956504396554
1.0000001,0.8405736803012965
1.0000002,0.7020095213059905
0.39542022,0.751191576043437
1.0000001,0.8579934155610637
0.87113833,0.762488353826563
1.0000001,0.83781751229828
0.7719592,0.6354501903377017
0.5239258,0.6654511723528727
1.0000001,0.5981324172693848
0.9475614,0.7549623603202739
0.32294878,0.6475335416127955
0.5982339,0.6873881787472157
1.0,0.692472698361059
0.8584167,0.6232572828644288
0.89238405,0.7144023585864018
1.0000001,0.8925685156854337
0.5196239,0.706724287936927
0.74739575,0.7937963498859346
1.0,0.8299205018049238
0.8693738,0.7881637362958127
0.17905915000000006,0.6250313756895016
0.591883,0.7803199339711138
0.7454829,0.6304163251504526
0.88484216,0.7745853491596557
0.62974644,0.7818883243957813
1.0,0.7898374335724778
1.0000001,0.7576086705251142
1.0,0.6502319997797096
0.5029571,0.5538104473582848
0.5473746,0.78000670839134
1.0000001,0.7344743964161504
1.0000001,0.7873564760196945
0.4380547,0.6548772410674611
0.64986444,0.789172728942594
0.99999994,0.5911978660269384
1.0,0.6797014734811956
0.82247174,0.7032482453590272
1.0,0.7951629025592747
0.80571306,0.7920698648667455
0.82943904,0.6882924418065552
1.0000001,0.7698632867073574
0.9631162,0.7890112651636504
0.54563487,0.7132539929177582
0.9864889,0.7748995204271817
1.0000002,0.8566097496052117
1.0000001,0.7310789856691947
1.0,0.820011960016028
0.3944716,0.6713030380902201
0.4418499,0.6686075874865742
1.0000001,0.7085533167481259
0.49543124,0.7107853274597516
1.0000001,0.6999792764401529
0.16461636000000002,0.6124080791425269
0.52885526,0.7020753718331246
0.61095715,0.8499160308852127
0.48088384,0.6081005352812933
1.0,0.7745762587141519
0.48753393,0.8127098411275333
-0.0008721631000000452,0.7661740822830654
0.7037599,0.7458461422745744
0.56153303,0.8121003308508373
0.82729983,0.6674089750056277
0.5999302,0.7256467760588627
0.24479344000000003,0.6561992952027234
0.54753995,0.7371306084304253
1.0000001,0.7826422912016985
1.0,0.7019253569278919
0.46510336,0.7469177208362481
0.654173,0.5454596246142229
1.0000001,0.8381592813247485
0.927606,0.8040467230174554
0.96631664,0.7511858264383836
0.47714853,0.6298665546986079
0.72780025,0.5831042718316204
0.9694929,0.8349826491165586
1.0,0.7760412864971056
0.6322741,0.7890121288267858
0.33136,0.678802978370081
0.60229605,0.782023368395569
0.03413231299999997,0.682174569155838
0.22053387999999996,0.8012090490820419
0.67902863,0.8069131065713617
0.53786117,0.623473130840592
0.8447691,0.7304731457020992
0.06913550000000002,0.7111966322008176
0.9627059,0.8038077339334586
0.07809606999999985,0.6640370343183282
1.0,0.8732255085736801
0.28056899999999996,0.7927830869071826
0.9494026,0.6920992720091356
0.9036733,0.5567563744077726
0.3821429,0.6584524392602858
0.43801266,0.6633396721865015
0.27405262,0.7328983122653626
0.9614188,0.7636650341838691
0.53347725,0.5464453962871734
0.9999999,0.7802570653041668
0.4143806,0.6580741906498709
0.6620681,0.920466373691029
0.53510344,0.6527172024474255
1.0000001,0.7566733490680962
0.7154944,0.6842740510893189
1.0,0.7777303676605799
1.0000001,0.812356500584741
1.0000001,0.6964414713119621
1.0000002,0.7159853307632059
0.6111646,0.6638918368566871
0.891068,0.7750861627914962
0.15061276,0.8274134575094074
1.0,0.9003202945658352
0.72085327,0.6995193021915219
0.21571556000000003,0.6238548044865773
1.0000001,0.6703544458151864
0.99999994,0.7054709048282528
0.6174055,0.7556288126498052
0.6860562,0.7965020241857683
0.52075386,0.7136999628284347
0.7640301,0.6682477167845433
0.19595894000000003,0.6397081894914544
0.99999994,0.864511326857487
1.0,0.7903953927774812
0.60509527,0.6791024294103478
0.98285353,0.8038928208038884
0.52436376,0.7431264666710011
1.0000001,0.8890945642839055
1.0000001,0.7348897643369575
1.0,0.7004837161337053
0.3731264,0.6477329568031966
1.0000001,0.856950006048174
0.6447296,0.639646644367134
1.0,0.791501603855715
0.23906775999999996,0.665497519075775
0.7481108,0.7411866718192008
0.7544801,0.5796352333914759
1.0,0.8507798489558314
0.9461561,0.5874266596952056
0.5686607,0.6671462914873963
0.19525634000000003,0.631607563570912
0.06995334500000006,0.6736021030811824
0.3694735,0.5390878115199172
1.0000001,0.760736620317764
0.92102706,0.9295614260680678
0.7523597,0.5743898231729205
0.45515552,0.5884953569349264
0.45103989999999994,0.7073468525151091
1.0000001,0.7125777756287676
0.7810844,0.7721630014312655
0.5164393,0.6989831666252008
0.8089858,0.7736779781665316
0.6223158,0.7611345645717265
0.2575895,0.6644795085381408
0.6258905,0.7894478848295078
0.9330036,0.7480618780306353
1.0000002,0.7438608780918439
1.0000001,0.8018714639587171
1.0000001,0.8534294475523184
0.40562144,0.6415980763291037
0.47915003,0.669311232682964
0.42699772,0.6701453703427928
1.0000001,0.8478721838047129
0.84823644,0.6159658516043978
0.5245167,0.735847810314426
0.41136047,0.7565352103783279
1.0,0.7866123671463674
0.37120494,0.6741500749936862
1.0,0.784230208524294
1.0,0.8777409180231419
0.61284137,0.7723394877945428
0.14731154999999996,0.7934446280258799
0.34354845,0.663798045756589
0.9999999,0.8813701262784517
0.08503947,0.6543655740728206
0.8765734,0.8072524163569412
1.0,0.8792021836044465
1.0000001,0.8655579989919502
0.79318374,0.8979480207514967
0.53171253,0.6168869203202557
0.6949102,0.6725625042650876
1.0,0.7556493991918268
0.7475009,0.7755804788964088
0.9323885,0.7942873078803672
0.6541126,0.8085729976814288
1.0,0.7796084119207187
0.5643033,0.5036781479706336
1.0000001,0.8026916226227006
1.0000001,0.8736703870452733
0.32000172,0.6304450775583001
0.20148100999999996,0.5742352226941306
0.9664559,0.6541751342400923
1.0000002,0.7711028550255541
0.76403755,0.737147384865354
0.6514058,0.6503990916763704
0.41718912,0.6481787954814872
1.0000001,0.8395501253501537
0.43474945,0.6630484615365955
0.58420604,0.6975512528775866
0.15009643000000006,0.5639935235780316
1.0,0.6874081407042583
0.735685,0.6638568851698636
0.80571795,0.643171447665711
0.83344245,0.7401371679470518
0.5068848,0.7115033848207241
1.0,0.8781973227297765
0.5051412,0.7780010534485902
0.46653342,0.742418684688354
0.5213493,0.6961768889211406
1.0,0.8850945836488557
0.80555147,0.5786040207190464
0.7182829,0.6556122915073805
0.99144167,0.7801610704304426
0.74159443,0.8245285220649476
0.737746,0.7186828886469506
1.0,0.7458761889666143
0.3767748,0.601945280055397
1.0000002,0.9291256087704649
1.0000001,0.8217481047522842
0.3144506,0.671613413158335
0.50368494,0.6068921509666462
0.55749625,0.6667840765196713
1.0000001,0.760951891638629
0.21030967999999994,0.6444073947399513
0.99999994,0.6516410945091657
1.0,0.8640417582925128
0.892689,0.6967810757840407
0.70010537,0.6906567160031517
1.0,0.7303854805568513
0.19177922999999997,0.8012705654486291
0.6008656,0.8305670416151594
1.0000002,0.839656419568963
0.5706926,0.6972425798063742
1.0000001,0.801258783827467
1.0,0.8100813792405036
0.41213095,0.6619736405208428
0.05594716200000005,0.538450476633952
1.0,0.8429279544482542
1.0000001,0.8399543162369811
0.5914338,0.5741462066903057
0.4748241,0.7033079876670338
1.0000001,0.6855406241574538
1.0000002,0.7718884835303153
0.25787008,0.5603425446608696
0.5376537,0.7349577183766512
1.0000001,0.8197764192296777
0.6456292,0.6697630221683712
0.9539046,0.7211393439022223
0.9774027,0.7816161355847204
0.49595508,0.5775191004598377
0.5004905,0.7563438649254899
1.0000001,0.6719928478684423
1.0000001,0.82867035982729
0.9999999,0.7195332936643345
1.0000002,0.9100623571593398
0.7756337,0.7091671075654778
1.0,0.5922794981340537
-0.021908393000000026,0.6113071786099833
1.0,0.8572308223616834
0.47025925,0.7089666650735797
0.46159774,0.6438321655708427
1.0000001,0.8047333437845801
1.0000001,0.8109769245099948
0.99999994,0.7980290979807576
1.0000001,0.9402075701204147
0.51598585,0.796225138755104
0.9628982,0.6783229547771041
0.44845203,0.6351460581790696
0.8144571,0.8956170320961816
0.6329435,0.6582659327420213
1.0000001,0.7277211907046114
0.96540284,0.6544568168589082
0.5019604,0.617997028818464
0.3818978,0.7311424319342174
0.80947864,0.6186893587098796
0.3994468,0.5935083004278419
0.95461583,0.6470257451032727
0.39606535,0.6758049620748401
0.7123392,0.4927131175224304
0.66534305,0.6475319299922695
1.0000001,0.7872827882294384
1.0,0.9362605025759496
1.0,0.7979182137779739
1.0,0.7063789367646737
0.5985392,0.7054882195862765
0.9999998,0.7311305516063075
1.0,0.7106289320892653
1.0,0.8397386541818608
1.0,0.8130079708529253
1.0000001,0.7623675088854666
0.7661346,0.6375741326356913
0.5619374,0.7370974745987
0.9022351,0.7258500775740002
0.9857629,0.6883268373455723
1.0,0.875888050133689
0.41936883,0.5387452452729691
0.5395893,0.6905915918971821
1.0000001,0.8902621525140837
1.0,0.7644003851258491
0.34758323,0.6068218641406259
0.94258857,0.7832519367677682
0.63281953,0.7518078053472897
0.7647883,0.6631695084450838
0.886306,0.8027163472470299
0.34511116,0.6799242222293391
0.2917834,0.49449167451008824
0.662223,0.6737353007234863
0.9499464,0.9017672309793965
0.87288386,0.7583091841472823
1.0000001,0.8206704825003464
1.0,0.7854855359412215
0.9751437,0.5628235464199627
0.63724416,0.6259736398504099
1.0000001,0.7029800652208427
0.5650957,0.731746330877975
0.6520498,0.6339196552879598
0.4520039,0.6987835351610283
1.0000001,0.6755114485422531
0.49449745,0.7022007435744483
0.49888963,0.7145629243805588
0.34859926,0.7789002665600648
0.6039657,0.7416041551101148
1.0,0.85588364656793
0.7839489,0.7443652402193573
1.0,0.7403522586825815
1.0,0.7973251270561157
0.46777967,0.5145655315144868
1.0000001,0.8666735252999388
1.0000001,0.8445291982344281
0.5013795,0.7773047573174774
0.5228908,0.6094647761033446
0.42726427,0.8129232284872284
0.8123465,0.6821471201686476
1.0000001,0.7821702097446176
1.0,0.7798669837879997
0.51612544,0.786207103836372
1.0,0.8140956256235944
1.0000001,0.7799344873582228
0.7714454,0.7697216340095763
1.0000002,0.8718397380038628
1.0,0.7381414767243136
0.98401403,0.7052188835222996
1.0,0.7168778106858256
0.99999994,0.8131681061618024
1.0000001,0.5922319070279215
0.92833745,0.7885365684188381
1.0000001,0.8886138293447934
0.64103276,0.7240504946473231
1.0000001,0.8303753004119574
0.88131607,0.7946808635168265
0.7770561,0.7922884585764215
0.4125561,0.6957209431231804
0.54082614,0.7556619148969752
0.6683594,0.8047962725055564
1.0,0.7708796173424884
1.0,0.8477211500794146
