true,prediction
1.0000001,0.7577168868534263
0.002415386999999991,0.2709239840089297
0.14299579,0.39072865173047777
1.0000001,0.6443060317102556
1.0000001,0.5877877956885186
0.10384273500000002,0.3630519618274907
0.06315069000000001,0.31449351260736347
0.09134176399999999,0.3428280105322449
0.04232512399999999,0.3137378407605945
0.21253765000000002,0.48556558970035
0.08811312999999998,0.4609871894811945
1.0000001,0.5816841333609697
1.0000001,0.5544749914985828
0.103002906,0.45981808647418637
1.0000001,0.4048632523222262
1.0000001,0.5743110396411687
-0.012224775000000077,0.2806584075324082
0.026235960000000003,0.25896711189914484
0.05700846999999998,0.3667252944486245
0.18066917,0.4696777691534196
0.18485596999999998,0.34966959169565626
0.05622777699999998,0.32310742887549165
0.04047152999999998,0.2264199125951921
0.16559811999999996,0.4792230299463448
0.12464017999999999,0.48651011027335594
1.0000001,0.5743864422151603
1.0000001,0.6726560029032732
0.07950149000000001,0.2894528719095343
1.0000001,0.4957718776677249
0.08654097,0.4078349265610263
0.07983891999999998,0.2908750232947351
1.0000001,0.6937037879949899
0.06496036,0.2923576453138453
1.0000001,0.5934446201057283
0.3976257,0.5189736049714533
0.10992487500000003,0.34656275042559226
0.29308796,0.29259506069835145
0.13928518,0.5504421934715219
1.0000001,0.5198930375050952
1.0000001,0.5406000252460323
0.22167231,0.29478679888629067
0.019076690000000007,0.3545450141642732
0.09880159,0.4572479127715121
0.07937013999999998,0.47866276342629
0.10752505000000001,0.4425038279652236
0.11482300000000001,0.36355340682535897
0.026505480999999997,0.4260611684614663
0.31725886,0.4385453298687569
0.03300243000000003,0.4979043617330083
0.20549074000000003,0.3472001434573236
1.0000001,0.6444563950160864
1.0000001,0.41075607191127034
0.08254459999999997,0.28513837895133093
0.4136847,0.4889648568258839
0.032039396,0.27488267173853614
0.10342783,0.38037886254485087
1.0000001,0.5019422435530284
1.0000001,0.4576798578139685
0.08927244000000001,0.3698991183409826
0.048096165000000024,0.4397790244495528
1.0000001,0.5037759126308987
0.02967878800000001,0.3247986825668623
0.02105663499999999,0.4584570350956316
0.11865345999999999,0.3220273769259948
1.0000001,0.5222040411303999
0.13854617999999996,0.36067331979039674
1.0000001,0.4359244594996468
1.0000001,0.6697854436952185
1.0000001,0.4778153852620281
1.0,0.5115815540399549
0.08951247499999998,0.34684939581247887
0.11694616000000002,0.3593461438290545
0.17416856999999997,0.4863387874704799
1.0000001,0.5463085748112478
1.0000001,0.640292614647501
0.12074755999999998,0.5007941940895119
0.027053243999999976,0.4070830165698835
1.0000001,0.7103256449214729
1.0,0.401394840884805
0.092164405,0.30339427739018787
0.12969531,0.4602025129215461
0.11288757999999999,0.4352389489623119
0.08975907,0.33738084500984633
0.017952102999999997,0.2727846053425016
0.11597174999999998,0.31370297343240633
0.31057632,0.36458945869931014
0.07404429000000001,0.5369616498716003
0.09065413499999997,0.4703755153688076
1.0000001,0.6934319680622202
0.12147511999999999,0.45860569447011834
1.0000001,0.5051279363357303
0.06204283199999999,0.36825322390098
0.77699333,0.495520342494353
0.09951864999999999,0.3641390148421298
0.08837117,0.3448386439047288
1.0000001,0.4799623767470198
0.049626857000000024,0.30202955775326173
1.0000001,0.7438592894112729
0.15930726,0.32471820601308626
1.0000001,0.6274156608968097
1.0000001,0.43969399200425485
1.0000001,0.4486557595767626
1.0000001,0.48575809701000655
0.09269236000000003,0.48740408219456444
0.17685302000000003,0.36235991447614
1.0000001,0.5741331871823164
0.09438974,0.35403465851662225
1.0000001,0.5200330046365962
1.0000001,0.5355064033678986
1.0000001,0.6679771030236357
1.0000001,0.4611422285683105
0.057530776000000006,0.29217255482869053
1.0000001,0.45764700869689745
1.0000001,0.7471375692661079
0.067211986,0.33946443746086263
0.11058155000000003,0.42242663221117127
0.055469309999999994,0.2749649218641005
0.037707977000000004,0.3883269753104641
0.31335723,0.4761157816455413
1.0000001,0.46533504896069044
1.0000001,0.5266559583648168
0.13954553999999997,0.34010196654847236
0.09151702,0.37985442368262157
1.0000001,0.6769614814633338
1.0000001,0.4240455385835246
1.0000001,0.4297317970057961
0.30084985,0.42925979072240894
-0.016024928999999966,0.3480192960054952
0.02636332800000002,0.4069172439639701
0.09431562599999999,0.5071249789283273
0.16777533,0.4512879801411328
1.0000001,0.4529354820938921
0.32017922,0.4927660801612004
0.02627070199999998,0.2977197119798061
1.0000001,0.6473908780006947
1.0000001,0.4732171162776595
1.0000001,0.4826088919848437
0.14299579,0.4521579649817296
1.0000001,0.6118618578364391
0.112351015,0.31811335721678513
-0.019278899000000016,0.26538002546859296
0.073483676,0.27032376679277054
0.11529083499999998,0.4875873865472788
0.10094000999999997,0.3768566895474881
0.13413396,0.43229983903431857
1.0,0.494683612370073
0.11795281600000002,0.41611700926324907
1.0000001,0.6823240697012889
1.0000001,0.5897165135675023
1.0000001,0.45887633243301723
0.009922560000000025,0.2734941587533301
0.08931791,0.28150486189478585
0.039808553000000024,0.3942503688717169
